"Age","ln.h1","ln.h2","h1","h2","plot","sup","id","Census"
21,1.84054963339749,1.87946504964716,6.3,6.55,6,1,"pISCi469q2",2006
22,1.87946504964716,1.85629799036563,6.55,6.4,6,1,"pISCi469q2",2007
23,1.85629799036563,1.85629799036563,6.4,6.4,6,1,"pISCi469q2",2008
24,1.85629799036563,1.85941811770187,6.4,6.42,6,1,"pISCi469q2",2009
25,1.85941811770187,1.94591014905531,6.42,7,6,1,"pISCi469q2",2010
26,1.94591014905531,1.87180217690159,7,6.5,6,1,"pISCi469q2",2011
27,1.87180217690159,2.06686275947298,6.5,7.9,6,1,"pISCi469q2",2012
28,2.06686275947298,2.05027016437956,7.9,7.77,6,1,"pISCi469q2",2013
29,2.05027016437956,2.11625551480255,7.77,8.3,6,1,"pISCi469q2",2014
30,2.11625551480255,2.10413415427021,8.3,8.2,6,1,"pISCi469q2",2015
31,2.10413415427021,NA,8.2,NA,6,1,"pISCi469q2",2016
19,1.85569298480261,1.76814960358892,6.39612913546203,5.86,6,1,"pISCi471q3",2004
20,1.76814960358892,1.66770682055808,5.86,5.3,6,1,"pISCi471q3",2005
21,1.66770682055808,1.56861591791385,5.3,4.8,6,1,"pISCi471q3",2006
22,1.56861591791385,1.57897870494939,4.8,4.85,6,1,"pISCi471q3",2007
23,1.57897870494939,1.84054963339749,4.85,6.3,6,1,"pISCi471q3",2008
24,1.84054963339749,1.85629799036563,6.3,6.4,6,1,"pISCi471q3",2009
25,1.85629799036563,1.88706964903238,6.4,6.6,6,1,"pISCi471q3",2010
26,1.88706964903238,1.91692261218206,6.6,6.8,6,1,"pISCi471q3",2011
27,1.91692261218206,1.64865862558738,6.8,5.2,6,1,"pISCi471q3",2012
28,1.64865862558738,1.74919985480926,5.2,5.75,6,1,"pISCi471q3",2013
29,1.74919985480926,1.3609765531356,5.75,3.9,6,1,"pISCi471q3",2014
30,1.3609765531356,1.34807314829969,3.9,3.85,6,1,"pISCi471q3",2015
31,1.34807314829969,NA,3.85,NA,6,1,"pISCi471q3",2016
19,2.15398471978908,2.04122032885964,8.61913489809184,7.7,6,1,"pISCi473q4",2004
20,2.04122032885964,1.89461685466776,7.7,6.65,6,1,"pISCi473q4",2005
21,1.89461685466776,1.51512723296286,6.65,4.55,6,1,"pISCi473q4",2006
22,1.51512723296286,1.66770682055808,4.55,5.3,6,1,"pISCi473q4",2007
23,1.66770682055808,1.85629799036563,5.3,6.4,6,1,"pISCi473q4",2008
24,1.85629799036563,1.82454929205105,6.4,6.2,6,1,"pISCi473q4",2009
25,1.82454929205105,1.90210752639692,6.2,6.7,6,1,"pISCi473q4",2010
26,1.90210752639692,2.04122032885964,6.7,7.7,6,1,"pISCi473q4",2011
27,2.04122032885964,1.73695123273306,7.7,5.68,6,1,"pISCi473q4",2012
28,1.73695123273306,1.90210752639692,5.68,6.7,6,1,"pISCi473q4",2013
29,1.90210752639692,1.87180217690159,6.7,6.5,6,1,"pISCi473q4",2014
30,1.87180217690159,1.68639895357023,6.5,5.4,6,1,"pISCi473q4",2015
31,1.68639895357023,NA,5.4,NA,6,1,"pISCi473q4",2016
19,1.9502746718764,1.85473426838944,7.03061842855837,6.39,6,1,"pISCi475q3",2004
20,1.85473426838944,1.80005827204275,6.39,6.05,6,1,"pISCi475q3",2005
21,1.80005827204275,1.77495235091167,6.05,5.9,6,1,"pISCi475q3",2006
22,1.77495235091167,1.62924053973028,5.9,5.1,6,1,"pISCi475q3",2007
23,1.62924053973028,1.64865862558738,5.1,5.2,6,1,"pISCi475q3",2008
24,1.64865862558738,1.41098697371026,5.2,4.1,6,1,"pISCi475q3",2009
25,1.41098697371026,1.56861591791385,4.1,4.8,6,1,"pISCi475q3",2010
26,1.56861591791385,1.66770682055808,4.8,5.3,6,1,"pISCi475q3",2011
27,1.66770682055808,1.55180879959746,5.3,4.72,6,1,"pISCi475q3",2012
28,1.55180879959746,1.35583515363518,4.72,3.88,6,1,"pISCi475q3",2013
29,1.35583515363518,1.50407739677627,3.88,4.5,6,1,"pISCi475q3",2014
30,1.50407739677627,1.30833281965018,4.5,3.7,6,1,"pISCi475q3",2015
31,1.30833281965018,NA,3.7,NA,6,1,"pISCi475q3",2016
19,1.70395417932405,1.62924053973028,5.49563521183107,5.1,6,1,"pISCi477q3",2004
20,1.62924053973028,1.66770682055808,5.1,5.3,6,1,"pISCi477q3",2005
21,1.66770682055808,1.3609765531356,5.3,3.9,6,1,"pISCi477q3",2006
22,1.3609765531356,1.58923520511658,3.9,4.9,6,1,"pISCi477q3",2007
23,1.58923520511658,1.56861591791385,4.9,4.8,6,1,"pISCi477q3",2008
24,1.56861591791385,1.31372366828506,4.8,3.72,6,1,"pISCi477q3",2009
25,1.31372366828506,1.38629436111989,3.72,4,6,1,"pISCi477q3",2010
26,1.38629436111989,1.22377543162212,4,3.4,6,1,"pISCi477q3",2011
27,1.22377543162212,1.42310833424261,3.4,4.15,6,1,"pISCi477q3",2012
28,1.42310833424261,1.45161382724053,4.15,4.27,6,1,"pISCi477q3",2013
29,1.45161382724053,1.3787660946991,4.27,3.97,6,1,"pISCi477q3",2014
30,1.3787660946991,1.16315080980568,3.97,3.2,6,1,"pISCi477q3",2015
31,1.16315080980568,NA,3.2,NA,6,1,"pISCi477q3",2016
19,1.41928375809017,1.36863942588117,4.13415832212926,3.93,6,1,"pISCi478q3",2004
20,1.36863942588117,1.54756250871601,3.93,4.7,6,1,"pISCi478q3",2005
21,1.54756250871601,1.41098697371026,4.7,4.1,6,1,"pISCi478q3",2006
22,1.41098697371026,1.53686721959926,4.1,4.65,6,1,"pISCi478q3",2007
23,1.53686721959926,1.55814461804655,4.65,4.75,6,1,"pISCi478q3",2008
24,1.55814461804655,1.54756250871601,4.75,4.7,6,1,"pISCi478q3",2009
25,1.54756250871601,1.56861591791385,4.7,4.8,6,1,"pISCi478q3",2010
26,1.56861591791385,1.52605630349505,4.8,4.6,6,1,"pISCi478q3",2011
27,1.52605630349505,1.51512723296286,4.6,4.55,6,1,"pISCi478q3",2012
28,1.51512723296286,1.32175583998232,4.55,3.75,6,1,"pISCi478q3",2013
29,1.32175583998232,0.955511445027436,3.75,2.6,6,1,"pISCi478q3",2014
30,0.955511445027436,1.30833281965018,2.6,3.7,6,1,"pISCi478q3",2015
31,1.30833281965018,NA,3.7,NA,6,1,"pISCi478q3",2016
19,1.42205977158763,1.37118072330984,4.14565074561322,3.94,6,1,"pISCi479q3",2004
20,1.37118072330984,1.2947271675944,3.94,3.65,6,1,"pISCi479q3",2005
21,1.2947271675944,1.19392246847243,3.65,3.3,6,1,"pISCi479q3",2006
22,1.19392246847243,1.17865499634165,3.3,3.25,6,1,"pISCi479q3",2007
23,1.17865499634165,1.38629436111989,3.25,4,6,1,"pISCi479q3",2008
24,1.38629436111989,1.43508452528932,4,4.2,6,1,"pISCi479q3",2009
25,1.43508452528932,1.52605630349505,4.2,4.6,6,1,"pISCi479q3",2010
26,1.52605630349505,1.62924053973028,4.6,5.1,6,1,"pISCi479q3",2011
27,1.62924053973028,1.56861591791385,5.1,4.8,6,1,"pISCi479q3",2012
28,1.56861591791385,1.38629436111989,4.8,4,6,1,"pISCi479q3",2013
29,1.38629436111989,1.30833281965018,4,3.7,6,1,"pISCi479q3",2014
30,1.30833281965018,1.22377543162212,3.7,3.4,6,1,"pISCi479q3",2015
31,1.22377543162212,NA,3.4,NA,6,1,"pISCi479q3",2016
19,1.74597323367426,1.66770682055808,5.73147682817315,5.3,6,1,"pISCi482q1",2004
20,1.66770682055808,1.47017584510059,5.3,4.35,6,1,"pISCi482q1",2005
21,1.47017584510059,1.47017584510059,4.35,4.35,6,1,"pISCi482q1",2006
22,1.47017584510059,1.47017584510059,4.35,4.35,6,1,"pISCi482q1",2007
23,1.47017584510059,1.64865862558738,4.35,5.2,6,1,"pISCi482q1",2008
24,1.64865862558738,1.60542989103656,5.2,4.98,6,1,"pISCi482q1",2009
25,1.60542989103656,1.66770682055808,4.98,5.3,6,1,"pISCi482q1",2010
26,1.66770682055808,1.56861591791385,5.3,4.8,6,1,"pISCi482q1",2011
27,1.56861591791385,1.56861591791385,4.8,4.8,6,1,"pISCi482q1",2012
28,1.56861591791385,1.35583515363518,4.8,3.88,6,1,"pISCi482q1",2013
29,1.35583515363518,1.57897870494939,3.88,4.85,6,1,"pISCi482q1",2014
30,1.57897870494939,NA,4.85,NA,6,0,"pISCi482q1",2015
19,1.96891898476506,1.87180217690159,7.16292906611306,6.5,6,1,"pISCi483q3",2004
20,1.87180217690159,1.94591014905531,6.5,7,6,1,"pISCi483q3",2005
21,1.94591014905531,1.90210752639692,7,6.7,6,1,"pISCi483q3",2006
22,1.90210752639692,1.68639895357023,6.7,5.4,6,1,"pISCi483q3",2007
23,1.68639895357023,1.56861591791385,5.4,4.8,6,1,"pISCi483q3",2008
24,1.56861591791385,1.75785791755237,4.8,5.8,6,1,"pISCi483q3",2009
25,1.75785791755237,1.68639895357023,5.8,5.4,6,1,"pISCi483q3",2010
26,1.68639895357023,1.7404661748405,5.4,5.7,6,1,"pISCi483q3",2011
27,1.7404661748405,1.87180217690159,5.7,6.5,6,1,"pISCi483q3",2012
28,1.87180217690159,1.78674692740451,6.5,5.97,6,1,"pISCi483q3",2013
29,1.78674692740451,1.80828877117927,5.97,6.1,6,1,"pISCi483q3",2014
30,1.80828877117927,1.87180217690159,6.1,6.5,6,1,"pISCi483q3",2015
31,1.87180217690159,NA,6.5,NA,6,1,"pISCi483q3",2016
19,2.05298820333143,1.94876321803772,7.79114789003089,7.02,6,1,"pISCi484q1",2004
20,1.94876321803772,1.93152141160321,7.02,6.9,6,1,"pISCi484q1",2005
21,1.93152141160321,1.96009478404727,6.9,7.1,6,1,"pISCi484q1",2006
22,1.96009478404727,1.86408013080768,7.1,6.45,6,1,"pISCi484q1",2007
23,1.86408013080768,1.70474809223843,6.45,5.5,6,1,"pISCi484q1",2008
24,1.70474809223843,1.89311196348834,5.5,6.64,6,1,"pISCi484q1",2009
25,1.89311196348834,1.87180217690159,6.64,6.5,6,1,"pISCi484q1",2010
26,1.87180217690159,1.70474809223843,6.5,5.5,6,1,"pISCi484q1",2011
27,1.70474809223843,1.85629799036563,5.5,6.4,6,1,"pISCi484q1",2012
28,1.85629799036563,1.87180217690159,6.4,6.5,6,1,"pISCi484q1",2013
29,1.87180217690159,1.99470031322475,6.5,7.35,6,1,"pISCi484q1",2014
30,1.99470031322475,1.88706964903238,7.35,6.6,6,1,"pISCi484q1",2015
31,1.88706964903238,NA,6.6,NA,6,0,"pISCi484q1",2016
19,1.60069750007129,1.53471436623816,4.95648836998529,4.64,6,1,"pISCi488q4",2004
20,1.53471436623816,1.53686721959926,4.64,4.65,6,1,"pISCi488q4",2005
21,1.53686721959926,1.52605630349505,4.65,4.6,6,1,"pISCi488q4",2006
22,1.52605630349505,1.56861591791385,4.6,4.8,6,1,"pISCi488q4",2007
23,1.56861591791385,1.66770682055808,4.8,5.3,6,1,"pISCi488q4",2008
24,1.66770682055808,1.77833644889591,5.3,5.92,6,1,"pISCi488q4",2009
25,1.77833644889591,1.7404661748405,5.92,5.7,6,1,"pISCi488q4",2010
26,1.7404661748405,1.80828877117927,5.7,6.1,6,1,"pISCi488q4",2011
27,1.80828877117927,1.85629799036563,6.1,6.4,6,1,"pISCi488q4",2012
28,1.85629799036563,1.76985463384001,6.4,5.87,6,1,"pISCi488q4",2013
29,1.76985463384001,1.84054963339749,5.87,6.3,6,1,"pISCi488q4",2014
30,1.84054963339749,1.73165554515835,6.3,5.65,6,1,"pISCi488q4",2015
31,1.73165554515835,NA,5.65,NA,6,1,"pISCi488q4",2016
19,2.04361165886352,1.94017947434633,7.71843527465752,6.96,6,1,"pISCi490q1",2004
20,1.94017947434633,1.78339121955754,6.96,5.95,6,1,"pISCi490q1",2005
21,1.78339121955754,1.7509374747078,5.95,5.76,6,1,"pISCi490q1",2006
22,1.7509374747078,1.68639895357023,5.76,5.4,6,1,"pISCi490q1",2007
23,1.68639895357023,1.68639895357023,5.4,5.4,6,1,"pISCi490q1",2008
24,1.68639895357023,1.68639895357023,5.4,5.4,6,1,"pISCi490q1",2009
25,1.68639895357023,1.68639895357023,5.4,5.4,6,1,"pISCi490q1",2010
26,1.68639895357023,1.68639895357023,5.4,5.4,6,1,"pISCi490q1",2011
27,1.68639895357023,1.56861591791385,5.4,4.8,6,1,"pISCi490q1",2012
28,1.56861591791385,1.55814461804655,4.8,4.75,6,1,"pISCi490q1",2013
29,1.55814461804655,1.54756250871601,4.75,4.7,6,1,"pISCi490q1",2014
30,1.54756250871601,1.25846098961001,4.7,3.52,6,1,"pISCi490q1",2015
31,1.25846098961001,NA,3.52,NA,6,1,"pISCi490q1",2016
19,2.03415393118251,1.93152141160321,7.64578053166462,6.9,6,1,"pISCi492q2",2004
20,1.93152141160321,1.98513086220859,6.9,7.28,6,1,"pISCi492q2",2005
21,1.98513086220859,2.01490302054226,7.28,7.5,6,1,"pISCi492q2",2006
22,2.01490302054226,1.88706964903238,7.5,6.6,6,1,"pISCi492q2",2007
23,1.88706964903238,1.49290409617815,6.6,4.45,6,1,"pISCi492q2",2008
24,1.49290409617815,NA,4.45,NA,6,0,"pISCi492q2",2009
21,1.46555620041124,1.43508452528932,4.3299508911368,4.2,6,1,"pISCi494q3",2006
22,1.43508452528932,1.44691898293633,4.2,4.25,6,1,"pISCi494q3",2007
23,1.44691898293633,1.42310833424261,4.25,4.15,6,1,"pISCi494q3",2008
24,1.42310833424261,1.55180879959746,4.15,4.72,6,1,"pISCi494q3",2009
25,1.55180879959746,NA,4.72,NA,6,0,"pISCi494q3",2010
19,1.50992173517984,1.45161382724053,4.52637652440633,4.27,6,1,"pISCi495q4",2004
20,1.45161382724053,1.4747630091075,4.27,4.37,6,1,"pISCi495q4",2005
21,1.4747630091075,1.58923520511658,4.37,4.9,6,1,"pISCi495q4",2006
22,1.58923520511658,1.49290409617815,4.9,4.45,6,1,"pISCi495q4",2007
23,1.49290409617815,1.48160454092422,4.45,4.4,6,1,"pISCi495q4",2008
24,1.48160454092422,1.53686721959926,4.4,4.65,6,1,"pISCi495q4",2009
25,1.53686721959926,1.68082790852077,4.65,5.37,6,1,"pISCi495q4",2010
26,1.68082790852077,1.67709656090792,5.37,5.35,6,1,"pISCi495q4",2011
27,1.67709656090792,1.78339121955754,5.35,5.95,6,1,"pISCi495q4",2012
28,1.78339121955754,1.64480505627139,5.95,5.18,6,1,"pISCi495q4",2013
29,1.64480505627139,1.52605630349505,5.18,4.6,6,1,"pISCi495q4",2014
30,1.52605630349505,1.58923520511658,4.6,4.9,6,1,"pISCi495q4",2015
31,1.58923520511658,1.30833281965018,4.9,3.7,6,1,"pISCi495q4",2016
19,1.92432664130172,1.83098018238134,6.85053424567136,6.24,6,1,"pISCi497q4",2004
20,1.83098018238134,1.8961194845523,6.24,6.66,6,1,"pISCi497q4",2005
21,1.8961194845523,1.62924053973028,6.66,5.1,6,1,"pISCi497q4",2006
22,1.62924053973028,1.6094379124341,5.1,5,6,1,"pISCi497q4",2007
23,1.6094379124341,1.6094379124341,5,5,6,1,"pISCi497q4",2008
24,1.6094379124341,1.6094379124341,5,5,6,1,"pISCi497q4",2009
25,1.6094379124341,1.6094379124341,5,5,6,1,"pISCi497q4",2010
26,1.6094379124341,1.62924053973028,5,5.1,6,1,"pISCi497q4",2011
27,1.62924053973028,1.64865862558738,5.1,5.2,6,1,"pISCi497q4",2012
28,1.64865862558738,1.63119940421561,5.2,5.11,6,1,"pISCi497q4",2013
29,1.63119940421561,1.62924053973028,5.11,5.1,6,1,"pISCi497q4",2014
30,1.62924053973028,1.68268837417369,5.1,5.38,6,1,"pISCi497q4",2015
31,1.68268837417369,1.45861502269952,5.38,4.3,6,1,"pISCi497q4",2016
19,1.8923528253192,1.80170980008122,6.63496123535816,6.06,6,1,"pISCi499q4",2004
20,1.80170980008122,1.87793716546911,6.06,6.54,6,1,"pISCi499q4",2005
21,1.87793716546911,1.77495235091167,6.54,5.9,6,1,"pISCi499q4",2006
22,1.77495235091167,1.79175946922805,5.9,6,6,1,"pISCi499q4",2007
23,1.79175946922805,1.79175946922805,6,6,6,1,"pISCi499q4",2008
24,1.79175946922805,1.7227665977411,6,5.6,6,1,"pISCi499q4",2009
25,1.7227665977411,1.7227665977411,5.6,5.6,6,1,"pISCi499q4",2010
26,1.7227665977411,1.7227665977411,5.6,5.6,6,1,"pISCi499q4",2011
27,1.7227665977411,1.71379792775834,5.6,5.55,6,1,"pISCi499q4",2012
28,1.71379792775834,1.56861591791385,5.55,4.8,6,1,"pISCi499q4",2013
29,1.56861591791385,1.52169899812609,4.8,4.58,6,1,"pISCi499q4",2014
30,1.52169899812609,1.45861502269952,4.58,4.3,6,1,"pISCi499q4",2015
31,1.45861502269952,NA,4.3,NA,6,0,"pISCi499q4",2016
19,1.68232256704627,1.6094379124341,5.37803231757256,5,6,1,"pISCi510q2",2004
20,1.6094379124341,1.53686721959926,5,4.65,6,1,"pISCi510q2",2005
21,1.53686721959926,1.44691898293633,4.65,4.25,6,1,"pISCi510q2",2006
22,1.44691898293633,1.39871688111845,4.25,4.05,6,1,"pISCi510q2",2007
23,1.39871688111845,1.58923520511658,4.05,4.9,6,1,"pISCi510q2",2008
24,1.58923520511658,1.58923520511658,4.9,4.9,6,1,"pISCi510q2",2009
25,1.58923520511658,1.79175946922805,4.9,6,6,1,"pISCi510q2",2010
26,1.79175946922805,1.79175946922805,6,6,6,1,"pISCi510q2",2011
27,1.79175946922805,1.7630170003624,6,5.83,6,1,"pISCi510q2",2012
28,1.7630170003624,1.69561560867515,5.83,5.45,6,1,"pISCi510q2",2013
29,1.69561560867515,1.6752256529721,5.45,5.34,6,1,"pISCi510q2",2014
30,1.6752256529721,1.68639895357023,5.34,5.4,6,1,"pISCi510q2",2015
31,1.68639895357023,1.56234630490025,5.4,4.77,6,1,"pISCi510q2",2016
19,1.95368830191494,1.85785927093258,7.05465936890819,6.41,6,1,"pISCi513q4",2004
20,1.85785927093258,1.87946504964716,6.41,6.55,6,1,"pISCi513q4",2005
21,1.87946504964716,1.85473426838944,6.55,6.39,6,1,"pISCi513q4",2006
22,1.85473426838944,1.53255686809814,6.39,4.63,6,1,"pISCi513q4",2007
23,1.53255686809814,1.68639895357023,4.63,5.4,6,1,"pISCi513q4",2008
24,1.68639895357023,1.70474809223843,5.4,5.5,6,1,"pISCi513q4",2009
25,1.70474809223843,1.84054963339749,5.5,6.3,6,1,"pISCi513q4",2010
26,1.84054963339749,1.80828877117927,6.3,6.1,6,1,"pISCi513q4",2011
27,1.80828877117927,1.90210752639692,6.1,6.7,6,1,"pISCi513q4",2012
28,1.90210752639692,1.90210752639692,6.7,6.7,6,1,"pISCi513q4",2013
29,1.90210752639692,1.83258146374831,6.7,6.25,6,1,"pISCi513q4",2014
30,1.83258146374831,1.79175946922805,6.25,6,6,1,"pISCi513q4",2015
31,1.79175946922805,1.62334081760309,6,5.07,6,1,"pISCi513q4",2016
19,1.89953943494686,1.80828877117927,6.68281586194786,6.1,6,1,"pISCi514q2",2004
20,1.80828877117927,1.7404661748405,6.1,5.7,6,1,"pISCi514q2",2005
21,1.7404661748405,1.87180217690159,5.7,6.5,6,1,"pISCi514q2",2006
22,1.87180217690159,1.50407739677627,6.5,4.5,6,1,"pISCi514q2",2007
23,1.50407739677627,1.62924053973028,4.5,5.1,6,1,"pISCi514q2",2008
24,1.62924053973028,1.70474809223843,5.1,5.5,6,1,"pISCi514q2",2009
25,1.70474809223843,1.68639895357023,5.5,5.4,6,1,"pISCi514q2",2010
26,1.68639895357023,1.7404661748405,5.4,5.7,6,1,"pISCi514q2",2011
27,1.7404661748405,1.8484548129046,5.7,6.35,6,1,"pISCi514q2",2012
28,1.8484548129046,1.90210752639692,6.35,6.7,6,1,"pISCi514q2",2013
29,1.90210752639692,1.8484548129046,6.7,6.35,6,1,"pISCi514q2",2014
30,1.8484548129046,1.82454929205105,6.35,6.2,6,1,"pISCi514q2",2015
31,1.82454929205105,1.21194097397511,6.2,3.36,6,1,"pISCi514q2",2016
19,1.86312403878895,1.77495235091167,6.44383615355094,5.9,6,1,"pISCi517q1",2004
20,1.77495235091167,1.54756250871601,5.9,4.7,6,1,"pISCi517q1",2005
21,1.54756250871601,1.75785791755237,4.7,5.8,6,1,"pISCi517q1",2006
22,1.75785791755237,1.66770682055808,5.8,5.3,6,1,"pISCi517q1",2007
23,1.66770682055808,1.63899671467564,5.3,5.15,6,1,"pISCi517q1",2008
24,1.63899671467564,1.62924053973028,5.15,5.1,6,1,"pISCi517q1",2009
25,1.62924053973028,1.79175946922805,5.1,6,6,1,"pISCi517q1",2010
26,1.79175946922805,1.7404661748405,6,5.7,6,1,"pISCi517q1",2011
27,1.7404661748405,1.84054963339749,5.7,6.3,6,1,"pISCi517q1",2012
28,1.84054963339749,1.27536280041261,6.3,3.58,6,1,"pISCi517q1",2013
29,1.27536280041261,1.09861228866811,3.58,3,6,1,"pISCi517q1",2014
30,1.09861228866811,1.42310833424261,3,4.15,6,1,"pISCi517q1",2015
31,1.42310833424261,NA,4.15,NA,6,0,"pISCi517q1",2016
19,1.91730178928865,1.82454929205105,6.80257889322252,6.2,6,1,"pISCi518q2",2004
20,1.82454929205105,1.71379792775834,6.2,5.55,6,1,"pISCi518q2",2005
21,1.71379792775834,1.83258146374831,5.55,6.25,6,1,"pISCi518q2",2006
22,1.83258146374831,1.55814461804655,6.25,4.75,6,1,"pISCi518q2",2007
23,1.55814461804655,1.6094379124341,4.75,5,6,1,"pISCi518q2",2008
24,1.6094379124341,1.66770682055808,5,5.3,6,1,"pISCi518q2",2009
25,1.66770682055808,NA,5.3,NA,6,1,"pISCi518q2",2010
26,NA,NA,NA,NA,6,1,"pISCi518q2",2011
27,NA,NA,NA,NA,6,1,"pISCi518q2",2012
28,NA,1.37371557891303,NA,3.95,6,1,"pISCi518q2",2013
29,1.37371557891303,1.7404661748405,3.95,5.7,6,1,"pISCi518q2",2014
30,1.7404661748405,NA,5.7,NA,6,1,"pISCi518q2",2015
31,NA,1.64865862558738,NA,5.2,6,1,"pISCi518q2",2016
19,1.97059824831385,1.87333945622048,7.17496761691719,6.51,6,1,"pISCi519q3",2004
20,1.87333945622048,2.01089499914473,6.51,7.47,6,1,"pISCi519q3",2005
21,2.01089499914473,1.89461685466776,7.47,6.65,6,1,"pISCi519q3",2006
22,1.89461685466776,1.80005827204275,6.65,6.05,6,1,"pISCi519q3",2007
23,1.80005827204275,1.77495235091167,6.05,5.9,6,1,"pISCi519q3",2008
24,1.77495235091167,1.79175946922805,5.9,6,6,1,"pISCi519q3",2009
25,1.79175946922805,1.7227665977411,6,5.6,6,1,"pISCi519q3",2010
26,1.7227665977411,1.56861591791385,5.6,4.8,6,1,"pISCi519q3",2011
27,1.56861591791385,1.68639895357023,4.8,5.4,6,1,"pISCi519q3",2012
28,1.68639895357023,1.6094379124341,5.4,5,6,1,"pISCi519q3",2013
29,1.6094379124341,1.61938824328727,5,5.05,6,1,"pISCi519q3",2014
30,1.61938824328727,1.64865862558738,5.05,5.2,6,1,"pISCi519q3",2015
31,1.64865862558738,1.25276296849537,5.2,3.5,6,1,"pISCi519q3",2016
29,1.28564891024464,1.28093384546206,3.61701431349084,3.6,6,1,"pISCi522q2",2014
30,1.28093384546206,0.966983846189673,3.6,2.63,6,1,"pISCi522q2",2015
31,0.966983846189673,1.19392246847243,2.63,3.3,6,1,"pISCi522q2",2016
26,1.38854806892781,1.44691898293633,4.00902499726509,4.25,6,1,"pISCi525q4",2011
27,1.44691898293633,1.69927861643389,4.25,5.47,6,1,"pISCi525q4",2012
28,1.69927861643389,1.75440368268429,5.47,5.78,6,1,"pISCi525q4",2013
29,1.75440368268429,1.69009581545155,5.78,5.42,6,1,"pISCi525q4",2014
30,1.69009581545155,1.68639895357023,5.42,5.4,6,1,"pISCi525q4",2015
31,1.68639895357023,1.7404661748405,5.4,5.7,6,1,"pISCi525q4",2016
19,1.79237780407568,1.71018781553424,6.00371115633614,5.53,6,1,"pISCi529q1",2004
20,1.71018781553424,1.76985463384001,5.53,5.87,6,1,"pISCi529q1",2005
21,1.76985463384001,1.74919985480926,5.87,5.75,6,1,"pISCi529q1",2006
22,1.74919985480926,1.52605630349505,5.75,4.6,6,1,"pISCi529q1",2007
23,1.52605630349505,1.64865862558738,4.6,5.2,6,1,"pISCi529q1",2008
24,1.64865862558738,1.75440368268429,5.2,5.78,6,1,"pISCi529q1",2009
25,1.75440368268429,1.7227665977411,5.78,5.6,6,1,"pISCi529q1",2010
26,1.7227665977411,1.68639895357023,5.6,5.4,6,1,"pISCi529q1",2011
27,1.68639895357023,1.55392520250384,5.4,4.73,6,1,"pISCi529q1",2012
28,1.55392520250384,1.32175583998232,4.73,3.75,6,1,"pISCi529q1",2013
29,1.32175583998232,1.42310833424261,3.75,4.15,6,1,"pISCi529q1",2014
30,1.42310833424261,NA,4.15,NA,6,1,"pISCi529q1",2015
31,NA,1.3609765531356,NA,3.9,6,1,"pISCi529q1",2016
19,1.78643566400136,1.70474809223843,5.96814204665465,5.5,6,1,"pISCi532q2",2004
20,1.70474809223843,1.65441127807683,5.5,5.23,6,1,"pISCi532q2",2005
21,1.65441127807683,1.63899671467564,5.23,5.15,6,1,"pISCi532q2",2006
22,1.63899671467564,1.55814461804655,5.15,4.75,6,1,"pISCi532q2",2007
23,1.55814461804655,1.69561560867515,4.75,5.45,6,1,"pISCi532q2",2008
24,1.69561560867515,1.708377860289,5.45,5.52,6,1,"pISCi532q2",2009
25,1.708377860289,1.75785791755237,5.52,5.8,6,1,"pISCi532q2",2010
26,1.75785791755237,1.84054963339749,5.8,6.3,6,1,"pISCi532q2",2011
27,1.84054963339749,1.79175946922805,6.3,6,6,1,"pISCi532q2",2012
28,1.79175946922805,NA,6,NA,6,1,"pISCi532q2",2013
29,NA,0.8754687373539,NA,2.4,6,1,"pISCi532q2",2014
30,0.8754687373539,1.22377543162212,2.4,3.4,6,1,"pISCi532q2",2015
31,1.22377543162212,NA,3.4,NA,6,1,"pISCi532q2",2016
19,1.95198282034545,1.85629799036563,7.04263803137414,6.4,6,1,"pISCi535q2",2004
20,1.85629799036563,1.7509374747078,6.4,5.76,6,1,"pISCi535q2",2005
21,1.7509374747078,1.7404661748405,5.76,5.7,6,1,"pISCi535q2",2006
22,1.7404661748405,1.3609765531356,5.7,3.9,6,1,"pISCi535q2",2007
23,1.3609765531356,1.32175583998232,3.9,3.75,6,1,"pISCi535q2",2008
24,1.32175583998232,1.37371557891303,3.75,3.95,6,1,"pISCi535q2",2009
25,1.37371557891303,1.37371557891303,3.95,3.95,6,1,"pISCi535q2",2010
26,1.37371557891303,NA,3.95,NA,6,0,"pISCi535q2",2011
19,1.57930128499805,1.51512723296286,4.85156476560348,4.55,6,1,"pISCi538q1",2004
20,1.51512723296286,1.58514521986506,4.55,4.88,6,1,"pISCi538q1",2005
21,1.58514521986506,1.30291275218084,4.88,3.68,6,1,"pISCi538q1",2006
22,1.30291275218084,1.42310833424261,3.68,4.15,6,1,"pISCi538q1",2007
23,1.42310833424261,NA,4.15,NA,6,0,"pISCi538q1",2008
19,1.99548225654067,1.8961194845523,7.35574953098276,6.66,6,1,"pISCi541q3",2004
20,1.8961194845523,1.91692261218206,6.66,6.8,6,1,"pISCi541q3",2005
21,1.91692261218206,1.9387416595767,6.8,6.95,6,1,"pISCi541q3",2006
22,1.9387416595767,1.7404661748405,6.95,5.7,6,1,"pISCi541q3",2007
23,1.7404661748405,1.7404661748405,5.7,5.7,6,1,"pISCi541q3",2008
24,1.7404661748405,1.84054963339749,5.7,6.3,6,1,"pISCi541q3",2009
25,1.84054963339749,1.7404661748405,6.3,5.7,6,1,"pISCi541q3",2010
